age_Ga,Neukum,Cui2024,Yue2026,Neukum_plus_CE6L,Cui2024_plus_CE6L,Yue2026_plus_CE6L
0.56,0.0004692800025819856,0.0004285120010717998,0.0004131120002693475,0.0004938712612291423,0.00045748979544590993,0.00042178953827770783
0.5650000000000001,0.00047347000267493745,0.000432338001111776,0.00041680050027992306,0.0004982808264485737,0.00046157452576647384,0.0004255555163089447
0.5700000000000001,0.0004776600027711665,0.00043616400115321674,0.0004204890002909079,0.0005026903916850428,0.00046565925608724467,0.00042932149434072236
0.5750000000000001,0.0004818500028707884,0.0004399900011961757,0.00042417750030231794,0.0005070999569390972,0.0004697439864082306,0.00043308747237306137
0.58,0.00048604000297392257,0.00044381600124070836,0.00042786600031416953,0.0005115095222113022,0.00047382871672944004,0.0004368534504059832
0.585,0.0004902300030806931,0.0004476420012868726,0.0004315545003264799,0.0005159190875022416,0.0004779134470508819,0.00044061942843951016
0.59,0.0004944200031912281,0.00045146800133472807,0.0004352430003392668,0.0005203286528125175,0.0004819981773725653,0.00044438540647366543
0.595,0.00049861000330566,0.00045529400138433673,0.0004389315003525486,0.0005247382181427517,0.0004860829076944996,0.0004481513845084728
0.6,0.0005028000034241268,0.00045912000143576273,0.00044262000036634445,0.0005291477834935855,0.0004901676380166948,0.00045191736254395734
0.605,0.0005069900035467703,0.0004629460014890728,0.00044630850038067426,0.0005335573488656816,0.0004942523683391613,0.0004556833405801448
0.61,0.0005111800036737378,0.0004667720015443359,0.00044999700039555874,0.0005379669142597233,0.0004983370986619095,0.0004594493186170621
0.615,0.000515370003805182,0.00047059800160162353,0.0004536855004110194,0.0005423764796764162,0.0005024218289849506,0.000463215296654737
0.62,0.0005195600039412604,0.00047442400166100996,0.00045737400042707827,0.0005467860451164884,0.0005065065593082961,0.0004669812746931985
0.625,0.0005237500040821367,0.0004782500017225719,0.00046106250044375885,0.0005511956105806918,0.0005105912896319581,0.00047074725273247675
0.63,0.0005279400042279797,0.00048207600178638924,0.00046475100046108506,0.0005556051760698019,0.0005146760199559488,0.0004745132307726027
0.635,0.000532130004378965,0.00048590200185254456,0.0004684395004790818,0.0005600147415846195,0.0005187607502802814,0.0004782792088136089
0.64,0.0005363200045352734,0.0004897280019211235,0.0004721280004977752,0.0005644243071259711,0.0005228454806049693,0.0004820451868555289
0.645,0.000540510004697093,0.0004935540019922148,0.0004758165005171921,0.0005688338726947099,0.0005269302109300262,0.0004858111648983975
0.65,0.0005447000048646178,0.0004973800020659106,0.00047950500053736055,0.0005732434382917162,0.0005310149412554669,0.0004895771429422512
0.655,0.0005488900050380491,0.0005012060021423061,0.00048319350055830957,0.0005776530039178988,0.0005350996715813066,0.0004933431209871273
0.66,0.0005530800052175952,0.0005050320022215004,0.00048688200058006947,0.0005820625695741956,0.0005391844019075607,0.000497109099033065
0.665,0.0005572700054034715,0.0005088580023035961,0.0004905705006026716,0.0005864721352615747,0.0005432691322342455,0.0005008750770801048
0.67,0.0005614600055959014,0.0005126840023886994,0.0004942590006261486,0.0005908817009810358,0.0005473538625613782,0.0005046410551282888
0.675,0.0005656500057951157,0.0005165100024769203,0.0004979475006505342,0.0005952912667336099,0.0005514385928889763,0.0005084070331776607
0.68,0.000569840006001354,0.0005203360025683734,0.0005016360006758636,0.0005997008325203617,0.0005555233232170581,0.0005121730112282658
0.685,0.0005740300062148635,0.0005241620026631766,0.0005053245007021734,0.0006041103983423898,0.0005596080535456426,0.0005159389892801513
0.6900000000000001,0.0005782200064359008,0.0005279880027614531,0.0005090130007295016,0.0006085199642008286,0.0005636927838747496,0.000519704967333366
0.6950000000000001,0.0005824100066647313,0.0005318140028633302,0.0005127015007578876,0.0006129295300968484,0.0005677775142043998,0.0005234709453879607
0.7000000000000001,0.0005866000069016298,0.0005356400029689392,0.0005163900007873722,0.0006173390960316576,0.0005718622445346143,0.000527236923443988
0.705,0.0005907900071468806,0.0005394660030784174,0.0005200785008179978,0.0006217486620065029,0.0005759469748654154,0.0005310029015015026
0.71,0.0005949800074007783,0.0005432920031919062,0.0005237670008498091,0.000626158228022672,0.0005800317051968262,0.0005347688795605616
0.715,0.0005991700076636279,0.0005471180033095528,0.0005274555008828516,0.0006305677940814929,0.0005841164355288709,0.0005385348576212236
0.72,0.0006033600079357447,0.0005509440034315094,0.000531144000917173,0.0006349773601843371,0.0005882011658615742,0.0005423008356835499
0.725,0.0006075500082174557,0.0005547700035579338,0.0005348325009528228,0.0006393869263326197,0.000592285896194962,0.0005460668137476042
0.73,0.000611740008509099,0.0005585960036889898,0.0005385210009898524,0.0006437964925278018,0.0005963706265290612,0.0005498327918134524
0.735,0.0006159300088110249,0.000562422003824847,0.0005422095010283152,0.0006482060587713909,0.0006004553568638999,0.000553598769881163
0.74,0.0006201200091235959,0.0005662480039656816,0.0005458980010682669,0.0006526156250649433,0.0006045400871995073,0.0005573647479508071
0.745,0.0006243100094471874,0.0005700740041116755,0.0005495865011097647,0.0006570251914100653,0.0006086248175359134,0.0005611307260224585
0.75,0.0006285000097821877,0.0005739000042630179,0.0005532750011528689,0.0006614347578084148,0.0006127095478731499,0.0005648967040961938
0.755,0.0006326900101289993,0.0005777260044199047,0.0005569635011976414,0.0006658443242617031,0.000616794278211249,0.0005686626821720927
0.76,0.0006368800104880385,0.0005815520045825391,0.0005606520012441467,0.0006702538907716963,0.0006208790085502452,0.000572428660250238
0.765,0.0006410700108597365,0.0005853780047511318,0.0005643405012924522,0.0006746634573402176,0.0006249637388901734,0.000576194638330715
0.77,0.0006452600112445396,0.0005892040049259007,0.0005680290013426271,0.0006790730239691484,0.0006290484692310706,0.000579960616413613
0.775,0.0006494500116429097,0.0005930300051070725,0.0005717175013947443,0.000683482590660431,0.0006331331995729744,0.0005837265944990245
0.78,0.0006536400120553253,0.0005968560052948813,0.0005754060014488787,0.0006878921574160696,0.0006372179299159249,0.0005874925725870453
0.785,0.0006578300124822816,0.0006006820054895706,0.0005790945015051082,0.0006923017242381336,0.0006413026602599632,0.0005912585506777753
